[03:12:24] [main/INFO]: ModLauncher running: args [--username, hugoo_669, --version, forge-47.3.0, --gameDir, C:\Users\Omar\curseforge\minecraft\Instances\survie moddée, --assetsDir, C:\Users\Omar\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, f54c362d5b61496e9cf8d9952f70db84, --accessToken, ????????, --clientId, ZTM4ZDk1M2UtN2VhNC00OGE0LWFiMmQtY2ExNjRjNWU1OTI2, --xuid, 2535468356127766, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --quickPlayPath, C:\Users\Omar\curseforge\minecraft\Install\quickPlay\java\1731204741761.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[03:12:24] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=13,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=3,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=14,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=11,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=2,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=5,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=15,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=9,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=15,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=6,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=12,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=8,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=0,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=7,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=4,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=5,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=6,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=10,roof=true'
[03:13:18] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=1,roof=true'
[03:13:18] [Worker-ResourceReload-6/INFO]: Retrieving block renderers
[03:13:18] [Worker-ResourceReload-6/INFO]: Retrieving fluid renderers
[03:13:18] [Worker-ResourceReload-6/INFO]: Retrieving global renderers
[03:13:18] [Worker-ResourceReload-0/INFO]: Registering config screens for mod veinmining with 3 config(s)
[03:13:18] [Worker-ResourceReload-0/INFO]: Registering config screens for mod comforts with 1 config(s)
[03:13:18] [Placebo Patreon Trail Loader/INFO]: Loading patreon trails data...
[03:13:18] [Placebo Patreon Wing Loader/INFO]: Loading patreon wing data...
[03:13:18] [Worker-ResourceReload-1/INFO]: [LambDynLights] Initializing SodiumDynamicLights...
[03:13:18] [Placebo Patreon Trail Loader/INFO]: Loaded 42 patreon trails.
[03:13:18] [Worker-ResourceReload-9/INFO]: Client setup complete.
[03:13:18] [Placebo Patreon Wing Loader/INFO]: Loaded 34 patreon wings.
[03:13:18] [Forge Version Check/INFO]: [thermal_innovation] Found status: AHEAD Current: 11.0.1 Target: null
[03:13:18] [Forge Version Check/INFO]: [thermal_foundation] Starting version check at https://raw.github.com/cofh/version/main/thermal/update_foundation.json
[03:13:18] [Worker-ResourceReload-2/INFO]: Initialized HolidayManager.
[03:13:18] [Worker-ResourceReload-2/INFO]: RingOfAttraction client setup
[03:13:18] [Worker-ResourceReload-1/INFO]: Failed to load default records at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\config\jecalculation\records.json.
[03:13:18] [Worker-ResourceReload-1/WARN]: Key mapping jecalculation.key.gui_craft registered after event
java.lang.RuntimeException: null
	at dev.architectury.registry.client.keymappings.forge.KeyMappingRegistryImpl.register(KeyMappingRegistryImpl.java:47) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at dev.architectury.registry.client.keymappings.KeyMappingRegistry.register(KeyMappingRegistry.java) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at me.towdium.jecalculation.JustEnoughCalculation.setupClient(JustEnoughCalculation.java:83) ~[jecalculation-forge-1.20.1-4.0.4.jar%23462!/:?]
	at java.lang.invoke.MethodHandle.invokeWithArguments(MethodHandle.java:732) ~[?:?]
	at dev.architectury.event.EventFactory.invokeMethod(EventFactory.java:53) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at dev.architectury.event.EventFactory$1.handleInvocation(EventFactory.java:62) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at com.google.common.reflect.AbstractInvocationHandler.invoke(AbstractInvocationHandler.java:87) ~[guava-31.1-jre.jar%23109!/:?]
	at jdk.proxy3.$Proxy80.stateChanged(Unknown Source) ~[?:?]
	at dev.architectury.event.forge.EventHandlerImplClient$ModBasedEventHandler.event(EventHandlerImplClient.java:342) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at dev.architectury.event.forge.__ModBasedEventHandler_event_FMLClientSetupEvent.invoke(.dynamic) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at net.minecraftforge.eventbus.ASMEventHandler.invoke(ASMEventHandler.java:73) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.fml.javafmlmod.FMLModContainer.acceptEvent(FMLModContainer.java:114) ~[javafmllanguage-1.20.1-47.3.0.jar%23556!/:?]
	at net.minecraftforge.fml.ModContainer.lambda$buildTransitionHandler$4(ModContainer.java:125) ~[fmlcore-1.20.1-47.3.0.jar%23555!/:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.run(CompletableFuture.java:1804) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.exec(CompletableFuture.java:1796) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[03:13:18] [Worker-ResourceReload-1/WARN]: Key mapping jecalculation.key.gui_math registered after event
java.lang.RuntimeException: null
	at dev.architectury.registry.client.keymappings.forge.KeyMappingRegistryImpl.register(KeyMappingRegistryImpl.java:47) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at dev.architectury.registry.client.keymappings.KeyMappingRegistry.register(KeyMappingRegistry.java) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at me.towdium.jecalculation.JustEnoughCalculation.setupClient(JustEnoughCalculation.java:84) ~[jecalculation-forge-1.20.1-4.0.4.jar%23462!/:?]
	at java.lang.invoke.MethodHandle.invokeWithArguments(MethodHandle.java:732) ~[?:?]
	at dev.architectury.event.EventFactory.invokeMethod(EventFactory.java:53) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at dev.architectury.event.EventFactory$1.handleInvocation(EventFactory.java:62) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at com.google.common.reflect.AbstractInvocationHandler.invoke(AbstractInvocationHandler.java:87) ~[guava-31.1-jre.jar%23109!/:?]
	at jdk.proxy3.$Proxy80.stateChanged(Unknown Source) ~[?:?]
	at dev.architectury.event.forge.EventHandlerImplClient$ModBasedEventHandler.event(EventHandlerImplClient.java:342) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at dev.architectury.event.forge.__ModBasedEventHandler_event_FMLClientSetupEvent.invoke(.dynamic) ~[architectury-9.2.14-forge.jar%23365!/:?]
	at net.minecraftforge.eventbus.ASMEventHandler.invoke(ASMEventHandler.java:73) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.fml.javafmlmod.FMLModContainer.acceptEvent(FMLModContainer.java:114) ~[javafmllanguage-1.20.1-47.3.0.jar%23556!/:?]
	at net.minecraftforge.fml.ModContainer.lambda$buildTransitionHandler$4(ModContainer.java:125) ~[fmlcore-1.20.1-47.3.0.jar%23555!/:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.run(CompletableFuture.java:1804) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.exec(CompletableFuture.java:1796) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[03:13:18] [Forge Version Check/INFO]: [thermal_foundation] Found status: AHEAD Current: 11.0.6 Target: null
[03:13:18] [Forge Version Check/INFO]: [thermal_dynamics] Starting version check at https://raw.github.com/cofh/version/main/thermal/update_dynamics.json
[03:13:18] [Forge Version Check/INFO]: [thermal_dynamics] Found status: UP_TO_DATE Current: 11.0.1 Target: null
[03:13:18] [Forge Version Check/INFO]: [flywheel] Starting version check at https://api.modrinth.com/updates/flywheel/forge_updates.json
[03:13:19] [Forge Version Check/INFO]: [flywheel] Found status: BETA Current: 0.6.11-13 Target: null
[03:13:19] [Forge Version Check/INFO]: [createoreexcavation] Starting version check at https://raw.githubusercontent.com/tom5454/Create-Ore-Excavation/main/version-check.json
[03:13:19] [Forge Version Check/INFO]: [createoreexcavation] Found status: BETA_OUTDATED Current: 1.5.2 Target: 1.5.3
[03:13:19] [Forge Version Check/INFO]: [occultism] Starting version check at https://raw.githubusercontent.com/klikli-dev/occultism/meta/updates.json
[03:13:19] [Forge Version Check/INFO]: [occultism] Found status: BETA Current: 1.139.1 Target: null
[03:13:19] [Forge Version Check/INFO]: [puzzleslib] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/puzzleslib.json
[03:13:19] [Forge Version Check/INFO]: [puzzleslib] Found status: UP_TO_DATE Current: 8.1.24 Target: null
[03:13:19] [Forge Version Check/INFO]: [aether] Starting version check at https://github.com/The-Aether-Team/The-Aether/raw/1.20.1-develop/update.json
[03:13:19] [Forge Version Check/INFO]: [aether] Found status: OUTDATED Current: 0.0NONE Target: 1.20.1-1.5.1-neoforge
[03:13:19] [Forge Version Check/INFO]: [controlling] Starting version check at https://updates.blamejared.com/get?n=controlling&gv=1.20.1
[03:13:19] [Forge Version Check/INFO]: [controlling] Found status: BETA Current: 12.0.2 Target: 12.0.2
[03:13:19] [Forge Version Check/INFO]: [bookshelf] Starting version check at https://updates.blamejared.com/get?n=bookshelf&gv=1.20.1
[03:13:19] [Forge Version Check/INFO]: [bookshelf] Found status: BETA Current: 20.2.13 Target: 20.2.13
[03:13:19] [Forge Version Check/INFO]: [twilightforest] Starting version check at https://gh.tamaized.com/TeamTwilight/twilightforest/update.json
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'forbidden_arcanus:blockstates/upwind.json' missing model for variant: 'forbidden_arcanus:upwind#'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/compacting_drawers_2.json' missing model for variant: 'storagedrawers:compacting_drawers_2#facing=north,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/compacting_drawers_2.json' missing model for variant: 'storagedrawers:compacting_drawers_2#facing=west,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/compacting_drawers_2.json' missing model for variant: 'storagedrawers:compacting_drawers_2#facing=east,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/compacting_drawers_2.json' missing model for variant: 'storagedrawers:compacting_drawers_2#facing=south,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/compacting_half_drawers_2.json' missing model for variant: 'storagedrawers:compacting_half_drawers_2#facing=west,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/compacting_half_drawers_2.json' missing model for variant: 'storagedrawers:compacting_half_drawers_2#facing=north,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/compacting_half_drawers_2.json' missing model for variant: 'storagedrawers:compacting_half_drawers_2#facing=east,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/compacting_half_drawers_2.json' missing model for variant: 'storagedrawers:compacting_half_drawers_2#facing=south,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/framed_compacting_drawers_2.json' missing model for variant: 'storagedrawers:framed_compacting_drawers_2#facing=north,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/framed_compacting_drawers_2.json' missing model for variant: 'storagedrawers:framed_compacting_drawers_2#facing=east,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/framed_compacting_drawers_2.json' missing model for variant: 'storagedrawers:framed_compacting_drawers_2#facing=west,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/framed_compacting_drawers_2.json' missing model for variant: 'storagedrawers:framed_compacting_drawers_2#facing=south,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/framed_compacting_half_drawers_2.json' missing model for variant: 'storagedrawers:framed_compacting_half_drawers_2#facing=north,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/framed_compacting_half_drawers_2.json' missing model for variant: 'storagedrawers:framed_compacting_half_drawers_2#facing=south,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/framed_compacting_half_drawers_2.json' missing model for variant: 'storagedrawers:framed_compacting_half_drawers_2#facing=east,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/framed_compacting_half_drawers_2.json' missing model for variant: 'storagedrawers:framed_compacting_half_drawers_2#facing=west,slots=open3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=west,half=true,slots=3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=north,half=true,slots=3'
[03:13:19] [Worker-ResourceReload-3/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=north,half=false,slots=3'
